"Majority protein IDs","logFC","logCPM","LR","PValue","FDR","Protein ID","Protein names","Gene names","Fasta headers","Mol. weight [kDa]","Sequence length","Sequence lengths","Score","Intensity C1","Intensity C2","Intensity C3","Intensity C4","Intensity C5","Intensity R1","Intensity R2","Intensity R3","Intensity R4","Intensity R5","iBAQ C1","iBAQ C2","iBAQ C3","iBAQ C4","iBAQ C5","iBAQ R1","iBAQ R2","iBAQ R3","iBAQ R4","iBAQ R5","LFQ intensity C1","LFQ intensity C2","LFQ intensity C3","LFQ intensity C4","LFQ intensity C5","LFQ intensity R1","LFQ intensity R2","LFQ intensity R3","LFQ intensity R4","LFQ intensity R5","MS/MS count C1","MS/MS count C2","MS/MS count C3","MS/MS count C4","MS/MS count C5","MS/MS count R1","MS/MS count R2","MS/MS count R3","MS/MS count R4","MS/MS count R5"
"B2RYP5;Q9WVR7",0.0219253040159423,7.27728616256709,0.0292341467514832,0.86423952308467,0.914219640082337,"B2RYP5","Protein phosphatase 1F","Ppm1f","tr|B2RYP5|B2RYP5_RAT Protein phosphatase 1F (PP2C domain containing) OS=Rattus norvegicus OX=10116 GN=Ppm1f PE=2 SV=1;sp|Q9WVR7|PPM1F_RAT Protein phosphatase 1F OS=Rattus norvegicus OX=10116 GN=Ppm1f PE=2 SV=1",49.165,450,"450;450",179.98,206950000,270050000,199670000,184890000,172500000,151090000,136460000,148490000,154700000,84912000,12173000,15885000,11745000,10876000,10147000,8887400,8027300,8734700,9099700,4994800,219240000,183810000,216270000,181480000,168190000,190990000,191190000,209210000,184130000,191800000,24,32,23,24,27,26,25,24,26,20
"Q9JMJ4",0.021998212368781,8.45691130668227,0.0294288975646726,0.863792475867248,0.914219640082337,"Q9JMJ4","Pre-mRNA-processing factor 19","Prpf19","sp|Q9JMJ4|PRP19_RAT Pre-mRNA-processing factor 19 OS=Rattus norvegicus OX=10116 GN=Prpf19 PE=1 SV=2",55.238,504,"504",301.2,484350000,626730000,444260000,415900000,434280000,335340000,366520000,275850000,292740000,205480000,25492000,32986000,23382000,21889000,22857000,17649000,19291000,14518000,15407000,10815000,565450000,414800000,446440000,357060000,411600000,408600000,436390000,484020000,456220000,407600000,29,36,35,33,32,34,29,30,29,26
"Q499Q4;A1A5L2;P38652",0.0216241377024379,9.52821210072674,0.0284365548272714,0.866086567182209,0.915621921717013,"Q499Q4","Phosphoglucomutase-1","Pgm1","tr|Q499Q4|Q499Q4_RAT Phosphoglucomutase 1 OS=Rattus norvegicus OX=10116 GN=Pgm1 PE=1 SV=2;tr|A1A5L2|A1A5L2_RAT Pgm1 protein (Fragment) OS=Rattus norvegicus OX=10116 GN=Pgm1 PE=2 SV=1;sp|P38652|PGM1_RAT Phosphoglucomutase-1 OS=Rattus norvegicus OX=10116 GN=",61.389,562,"562;583;562;189",228.62,795790000,1252300000,822330000,733750000,674300000,684350000,718210000,674560000,697950000,461600000,23406000,36833000,24186000,21581000,19832000,20128000,21124000,19840000,20528000,13577000,1147600000,1169600000,882700000,651370000,763980000,1080200000,915560000,907650000,849220000,850140000,33,66,55,58,61,53,63,63,61,58
"B3DM90;Q8CGU6",0.0214464822176458,6.10493645473223,0.0279712105883452,0.867176524087867,0.915671663438542,"B3DM90","Nicastrin","Ncstn","tr|B3DM90|B3DM90_RAT Ncstn protein OS=Rattus norvegicus OX=10116 GN=Ncstn PE=1 SV=1;sp|Q8CGU6|NICA_RAT Nicastrin OS=Rattus norvegicus OX=10116 GN=Ncstn PE=1 SV=1",67.169,602,"602;708",20.607,90785000,121180000,85275000,70650000,75339000,28589000,37472000,47227000,53406000,35374000,3631400,4847300,3411000,2826000,3013600,1143600,1498900,1889100,2136300,1414900,84134000,90176000,87562000,80023000,87982000,84154000,78488000,89489000,93311000,83855000,6,6,5,6,7,6,4,6,6,6
"D3ZFY0",-0.0215007495310185,6.15281670385591,0.0281129948513161,0.866843447661666,0.915671663438542,"D3ZFY0",NA,"Sephs1","tr|D3ZFY0|D3ZFY0_RAT Selenophosphate synthetase 1 OS=Rattus norvegicus OX=10116 GN=Sephs1 PE=1 SV=1",42.892,392,"392",52.633,202930000,208260000,142030000,102260000,74294000,50319000,41706000,39041000,55980000,56549000,15610000,16020000,10925000,7866300,5714900,3870700,3208200,3003200,4306200,4349900,96605000,114850000,81180000,83896000,74665000,71218000,59412000,99038000,84195000,122330000,13,13,17,11,8,6,7,10,7,8
"P17078;F1M6G3;D3ZN79",0.0208232253126848,7.13723982560896,0.0263693175089799,0.87100164150028,0.919157982256305,"P17078","60S ribosomal protein L35","Rpl35;Gm8444;LOC686074","sp|P17078|RL35_RAT 60S ribosomal protein L35 OS=Rattus norvegicus OX=10116 GN=Rpl35 PE=1 SV=3;tr|F1M6G3|F1M6G3_RAT Uncharacterized protein OS=Rattus norvegicus OX=10116 PE=3 SV=1;tr|D3ZN79|D3ZN79_RAT Uncharacterized protein OS=Rattus norvegicus OX=10116 PE",14.552,123,"123;118;123;74;123;123;124",47.136,430850000,87527000,204070000,146980000,196240000,144660000,154320000,93657000,157870000,113390000,143620000,29176000,68024000,48994000,65413000,48219000,51441000,31219000,52624000,37796000,264600000,31016000,201880000,152980000,228970000,189150000,136660000,142360000,194160000,214020000,6,2,7,4,5,3,7,3,5,4
"A0A0G2K261;A0A0G2K150",0.0202573650402671,7.90428051549396,0.024955464609735,0.874478084690694,0.920626860163782,"A0A0G2K261",NA,NA,"tr|A0A0G2K261|A0A0G2K261_RAT Isoleucyl-tRNA synthetase 2, mitochondrial OS=Rattus norvegicus OX=10116 GN=Iars2 PE=1 SV=1;tr|A0A0G2K150|A0A0G2K150_RAT Isoleucyl-tRNA synthetase 2, mitochondrial OS=Rattus norvegicus OX=10116 GN=Iars2 PE=1 SV=1",112.68,1011,"1011;730;557",291.48,293670000,374670000,305920000,315430000,258250000,131580000,176510000,130330000,227450000,65777000,6674400,8515300,6952800,7168800,5869300,2990400,4011600,2962100,5169400,1494900,2.55e+08,300540000,310960000,320350000,309490000,265360000,276310000,305880000,359470000,287560000,28,29,23,28,26,16,18,20,28,13
"P40307",0.0202973813941453,8.21834097941122,0.0250541594436116,0.874232182058124,0.920626860163782,"P40307","Proteasome subunit beta type-2","Psmb2","sp|P40307|PSB2_RAT Proteasome subunit beta type-2 OS=Rattus norvegicus OX=10116 GN=Psmb2 PE=1 SV=1",22.912,201,"201",89.269,1086100000,496030000,233720000,313610000,287290000,264190000,304930000,144880000,888850000,80565000,108610000,49603000,23372000,31361000,28729000,26419000,30493000,14488000,88885000,8056500,434960000,344150000,413380000,334840000,334210000,368310000,381880000,367050000,396510000,343650000,27,17,15,16,13,15,16,13,16,8
"Q6AYK8",0.0202699178479825,7.82030141551839,0.0249864049803339,0.87440094181426,0.920626860163782,"Q6AYK8","Eukaryotic translation initiation factor 3 subunit D","Eif3d","sp|Q6AYK8|EIF3D_RAT Eukaryotic translation initiation factor 3 subunit D OS=Rattus norvegicus OX=10116 GN=Eif3d PE=1 SV=1",63.988,548,"548",168.91,220420000,388950000,286720000,237320000,199550000,230470000,202530000,169040000,1.64e+08,105180000,8817000,15558000,11469000,9492800,7982100,9218800,8101400,6761500,6560100,4207400,284690000,345220000,322340000,204630000,256140000,364340000,291690000,262780000,250680000,238800000,18,25,20,28,20,20,26,28,23,22
"Q9EQX9",0.0202553182318439,8.72200965973485,0.0249504219164152,0.87449066216013,0.920626860163782,"Q9EQX9","Ubiquitin-conjugating enzyme E2 N","Ube2n","sp|Q9EQX9|UBE2N_RAT Ubiquitin-conjugating enzyme E2 N OS=Rattus norvegicus OX=10116 GN=Ube2n PE=1 SV=1",17.124,152,"152;204",91.442,916980000,914550000,593520000,4.44e+08,508850000,642280000,466910000,279350000,338380000,254230000,91698000,91455000,59352000,44400000,50885000,64228000,46691000,27935000,33838000,25423000,579830000,522850000,558660000,498100000,479540000,647880000,473960000,442070000,517350000,547790000,23,20,20,16,16,23,19,17,11,16
"D3ZFY8",0.0197992263239056,7.81815268054118,0.0238394524515373,0.877294117611325,0.923024847528751,"D3ZFY8",NA,"LOC100912618","tr|D3ZFY8|D3ZFY8_RAT Ubiquitin-conjugating enzyme E2 V1 OS=Rattus norvegicus OX=10116 GN=LOC100912618 PE=1 SV=1",16.355,147,"147;56",36.85,394790000,422510000,367880000,267450000,263760000,329750000,246380000,204250000,260210000,169050000,39479000,42251000,36788000,26745000,26376000,32975000,24638000,20425000,26021000,16905000,282800000,283080000,306900000,269060000,268610000,340890000,265670000,233300000,298310000,267820000,22,16,19,15,15,20,15,15,13,17
"M0RC65",-0.0195077877666011,6.33300692600577,0.0231428128749744,0.879086279846254,0.924356591263486,"M0RC65",NA,"Cfl2","tr|M0RC65|M0RC65_RAT Cofilin 2 OS=Rattus norvegicus OX=10116 GN=Cfl2 PE=1 SV=1",18.709,166,"166",66.139,124120000,174950000,250620000,81699000,122430000,78208000,67123000,51638000,29598000,44318000,11283000,15905000,22784000,7427200,11130000,7109800,6102100,4694300,2690700,4028900,109500000,99314000,104520000,101770000,95628000,117920000,107280000,84069000,95706000,90533000,10,11,14,4,10,8,8,8,5,7
"Q07205",0.0193161236461852,6.1441245983732,0.0226903158639651,0.880265188432139,0.925042292571416,"Q07205","Eukaryotic translation initiation factor 5","Eif5","sp|Q07205|IF5_RAT Eukaryotic translation initiation factor 5 OS=Rattus norvegicus OX=10116 GN=Eif5 PE=1 SV=1",48.954,429,"429",18.152,96099000,142220000,85716000,60627000,68407000,55351000,77687000,38108000,61866000,51088000,4368100,6464700,3896200,2755800,3109400,2515900,3531200,1732200,2812100,2322200,123690000,87246000,99757000,68829000,62958000,107120000,92939000,73658000,75307000,91101000,10,13,11,7,10,9,13,7,12,10
"P62332",0.0191230419713642,6.22512754602305,0.0222389160133671,0.881453278625817,0.92573681654721,"P62332","ADP-ribosylation factor 6","Arf6","sp|P62332|ARF6_RAT ADP-ribosylation factor 6 OS=Rattus norvegicus OX=10116 GN=Arf6 PE=1 SV=2",20.082,175,"175",52.383,165020000,150990000,98052000,91966000,85416000,123390000,49973000,64305000,59953000,52505000,20628000,18873000,12257000,11496000,10677000,15424000,6246700,8038200,7494200,6563200,98013000,93851000,96139000,91761000,87872000,116130000,96605000,81513000,81051000,90355000,15,12,11,7,8,10,6,8,6,5
"A0A0H2UHD9;Q5XIA1",-0.0185493848266016,5.6003329876897,0.0209246431671524,0.884984432401498,0.928334924311249,"A0A0H2UHD9","Nicalin","Ncln","tr|A0A0H2UHD9|A0A0H2UHD9_RAT Nicalin OS=Rattus norvegicus OX=10116 GN=Ncln PE=1 SV=1;sp|Q5XIA1|NCLN_RAT Nicalin OS=Rattus norvegicus OX=10116 GN=Ncln PE=2 SV=1",62.863,562,"562;563",23.767,90636000,96688000,72328000,50462000,49334000,51184000,68639000,32228000,30122000,21298000,4316000,4604200,3444200,2403000,2349200,2437300,3268500,1534600,1434400,1014200,90234000,53766000,60105000,48380000,54975000,53535000,59127000,70066000,65057000,50943000,14,15,11,11,10,11,14,5,7,5
"P62832",0.0185660321660056,8.76941627347082,0.02096228059201,0.884881758997321,0.928334924311249,"P62832","60S ribosomal protein L23","Rpl23","sp|P62832|RL23_RAT 60S ribosomal protein L23 OS=Rattus norvegicus OX=10116 GN=Rpl23 PE=2 SV=1",14.865,140,"140",182,711810000,835180000,632980000,580530000,541970000,724640000,440590000,569820000,426130000,270520000,79090000,92798000,70331000,64504000,60219000,80515000,48955000,63314000,47348000,30057000,593560000,570780000,502340000,542320000,519280000,630100000,466130000,524350000,619610000,479150000,20,22,31,24,25,22,17,19,17,15
"Q02589",-0.0184113436816748,5.5072865204217,0.0206144673135107,0.8858341947245,0.92867154981267,"Q02589","[Protein ADP-ribosylarginine] hydrolase","Adprh","sp|Q02589|ADPRH_RAT [Protein ADP-ribosylarginine] hydrolase OS=Rattus norvegicus OX=10116 GN=Adprh PE=1 SV=2",39.961,362,"362",28.508,123400000,100690000,62065000,60788000,46184000,53315000,66220000,42125000,18873000,19607000,7258800,5922900,3650900,3575700,2716700,3136200,3895300,2477900,1110200,1153400,57105000,63158000,55010000,56822000,55927000,53823000,68120000,69437000,45443000,43181000,11,10,12,10,9,10,14,8,6,6
"F1LPV0",0.0182883328931962,9.31861047473142,0.0203398966863055,0.886591873211989,0.928911294367692,"F1LPV0",NA,"Nars","tr|F1LPV0|F1LPV0_RAT Asparaginyl-tRNA synthetase OS=Rattus norvegicus OX=10116 GN=Nars PE=1 SV=2",64.127,558,"558",293.11,772140000,954730000,785210000,761870000,569740000,649780000,573740000,531480000,512800000,330300000,33571000,41510000,34139000,33125000,24771000,28251000,24945000,23108000,22296000,14361000,918090000,948610000,833240000,564200000,730960000,970390000,785340000,777580000,666660000,773310000,27,47,45,45,37,40,49,49,41,43
"P35213-2;P35213",0.0180469386576845,9.47430428866371,0.0198064946572494,0.888078860803602,0.929914418348911,"P35213-2","14-3-3 protein beta/alpha;14-3-3 protein beta/alpha, N-terminally processed","Ywhab","sp|P35213-2|1433B_RAT Isoform Short of 14-3-3 protein beta/alpha OS=Rattus norvegicus OX=10116 GN=Ywhab;sp|P35213|1433B_RAT 14-3-3 protein beta/alpha OS=Rattus norvegicus OX=10116 GN=Ywhab PE=1 SV=3",27.822,244,"244;246",323.31,1276100000,965900000,880540000,968160000,930840000,1036700000,662630000,435060000,626700000,534210000,91148000,68993000,62896000,69154000,66488000,74051000,47331000,31075000,44764000,38158000,919390000,810590000,923610000,858310000,935540000,971030000,818720000,770990000,902540000,962980000,70,62,53,67,77,63,61,67,59,66
"Q6PDW4;P18421",-0.0179259656641467,8.35140257636625,0.0195418509093814,0.888824199654497,0.93014022323796,"Q6PDW4","Proteasome subunit beta type;Proteasome subunit beta type-1","Psmb1","tr|Q6PDW4|Q6PDW4_RAT Proteasome subunit beta OS=Rattus norvegicus OX=10116 GN=Psmb1 PE=1 SV=1;sp|P18421|PSB1_RAT Proteasome subunit beta type-1 OS=Rattus norvegicus OX=10116 GN=Psmb1 PE=1 SV=3",26.407,240,"240;240",126.56,811940000,651560000,535580000,384310000,446840000,469670000,340270000,243870000,243570000,210550000,62457000,50120000,41198000,29563000,34373000,36128000,26175000,18760000,18736000,16196000,444880000,398880000,462270000,368260000,394100000,425750000,404560000,345770000,384640000,446240000,29,20,33,20,16,21,21,16,13,16
"F1LM09;Q4VSI4",0.0177517593761187,7.099643101752,0.0191638746673757,0.889897706414677,0.930154983609627,"F1LM09","Ubiquitin carboxyl-terminal hydrolase;Ubiquitin carboxyl-terminal hydrolase 7","Usp7","tr|F1LM09|F1LM09_RAT Ubiquitin carboxyl-terminal hydrolase 7 OS=Rattus norvegicus OX=10116 GN=Usp7 PE=1 SV=2;sp|Q4VSI4|UBP7_RAT Ubiquitin carboxyl-terminal hydrolase 7 OS=Rattus norvegicus OX=10116 GN=Usp7 PE=1 SV=1",128.43,1103,"1103;1103",89.097,105150000,234980000,198220000,252840000,141940000,89241000,64909000,59089000,134170000,47545000,1643000,3671600,3097100,3950600,2217800,1394400,1014200,923270,2096500,742890,150690000,163490000,181850000,195600000,165770000,165450000,153460000,166370000,210390000,159240000,9,22,18,28,20,11,11,11,18,11
"Q6MG08",0.0177892761292119,6.72651644276758,0.0192449623026432,0.889666503034441,0.930154983609627,"Q6MG08","ATP-binding cassette sub-family F member 1","Abcf1","sp|Q6MG08|ABCF1_RAT ATP-binding cassette sub-family F member 1 OS=Rattus norvegicus OX=10116 GN=Abcf1 PE=1 SV=1",95.251,839,"839",199.32,106390000,164770000,107640000,153530000,116150000,62069000,74545000,69380000,91879000,41381000,2955300,4577100,2990000,4264700,3226400,1724100,2070700,1927200,2552200,1149500,119150000,130990000,131120000,135610000,145150000,122680000,131130000,141660000,142190000,122310000,12,16,11,16,15,10,9,11,13,8
"A0A1B0GWY5;A0A0G2K0V4;Q5FVC2",0.0173121782092255,5.17821934877147,0.0182265341281891,0.892607382006597,0.931743775670603,"A0A1B0GWY5","Rho guanine nucleotide exchange factor 2","Arhgef2","tr|A0A1B0GWY5|A0A1B0GWY5_RAT Rho guanine nucleotide exchange factor 2 OS=Rattus norvegicus OX=10116 GN=Arhgef2 PE=1 SV=1;tr|A0A0G2K0V4|A0A0G2K0V4_RAT Rho guanine nucleotide exchange factor 2 OS=Rattus norvegicus OX=10116 GN=Arhgef2 PE=1 SV=1;sp|Q5FVC2|ARHG",110.14,970,"970;1180;985",25.054,13711000,65281000,32080000,55794000,50970000,14676000,14097000,37732000,42043000,6657000,263660,1255400,616920,1073000,980200,282230,271090,725610,808520,128020,28510000,49164000,39699000,50764000,58114000,39175000,40327000,59769000,54520000,32200000,3,7,4,7,7,5,3,8,6,2
"P62839;F1M5C9;A0A0G2JV72;A0A0G2K739;P61078",0.0173878949315914,5.93802931028687,0.0183863823561694,0.892140355448523,0.931743775670603,"P62839","Ubiquitin-conjugating enzyme E2 D2;Ubiquitin-conjugating enzyme E2 D3","Ube2d2;Ube2d3","sp|P62839|UB2D2_RAT Ubiquitin-conjugating enzyme E2 D2 OS=Rattus norvegicus OX=10116 GN=Ube2d2 PE=1 SV=1;tr|F1M5C9|F1M5C9_RAT Ubiquitin-conjugating enzyme E2 D2 OS=Rattus norvegicus OX=10116 GN=Ube2d2 PE=1 SV=1;tr|A0A0G2JV72|A0A0G2JV72_RAT Ubiquitin-conjug",16.735,147,"147;118;143;146;147;147;147",76.347,163550000,137300000,91324000,59792000,21567000,35337000,90693000,51692000,62669000,46722000,40888000,34324000,22831000,14948000,5391800,8834300,22673000,12923000,15667000,11681000,109040000,104770000,70714000,55367000,44060000,49334000,92017000,78572000,75316000,86631000,7,8,7,4,3,5,7,4,4,3
"P97519",-0.0172469525591903,4.80118861584723,0.0180894533987157,0.893009552650128,0.931743775670603,"P97519","Hydroxymethylglutaryl-CoA lyase, mitochondrial","Hmgcl","sp|P97519|HMGCL_RAT Hydroxymethylglutaryl-CoA lyase, mitochondrial OS=Rattus norvegicus OX=10116 GN=Hmgcl PE=2 SV=1",34.191,325,"325;343",29.551,50516000,74919000,59950000,56300000,28970000,24734000,8332200,32740000,17175000,12368000,2806400,4162200,3330600,3127800,1609400,1374100,462900,1818900,954180,687110,31615000,36146000,35452000,36481000,36743000,34257000,29183000,45954000,34048000,28234000,6,6,5,5,5,3,3,3,2,3
"P56571",-0.0169268378472685,7.77481845986582,0.0174241860503734,0.894983734329602,0.933249072139419,"P56571","ES1 protein homolog, mitochondrial",NA,"sp|P56571|ES1_RAT ES1 protein homolog, mitochondrial OS=Rattus norvegicus OX=10116 PE=1 SV=2",28.172,266,"266",120.04,534720000,502260000,331990000,289690000,274490000,233170000,190830000,173330000,178040000,121280000,41132000,38635000,25538000,22284000,21114000,17936000,14679000,13333000,13695000,9329300,290030000,311950000,268060000,268290000,248030000,293760000,275990000,239300000,278110000,260330000,29,25,24,21,17,16,18,14,21,10
"P63018;M0RCB1;D4A4S3;F1LZI1;M0R8M9;A0A0G2JVI3",-0.0166291216428808,13.6081025334851,0.0168166553287765,0.896820360340382,0.934054894874087,"P63018","Heat shock cognate 71 kDa protein","Hspa8;LOC102549957;LOC680121","sp|P63018|HSP7C_RAT Heat shock cognate 71 kDa protein OS=Rattus norvegicus OX=10116 GN=Hspa8 PE=1 SV=1;tr|M0RCB1|M0RCB1_RAT Uncharacterized protein OS=Rattus norvegicus OX=10116 PE=3 SV=1;tr|D4A4S3|D4A4S3_RAT Heat shock cognate 71 kDa protein OS=Rattus nor",70.87,646,"646;641;645;646;661;566",323.31,1.3469e+10,1.946e+10,1.577e+10,1.5424e+10,1.2878e+10,1.225e+10,1.0987e+10,1.096e+10,1.1255e+10,7462600000,408150000,589710000,477870000,467410000,390240000,371210000,332950000,332120000,341050000,226140000,1.2872e+10,1.7804e+10,1.7002e+10,1.5244e+10,1.609e+10,1.6942e+10,1.7757e+10,1.4354e+10,1.1869e+10,1.5839e+10,275,368,325,381,332,340,361,407,419,385
"Q3T1J1;G3V7J7",-0.0166628581822195,9.54768295739687,0.0168849582070445,0.896612208698441,0.934054894874087,"Q3T1J1","Eukaryotic translation initiation factor 5A-1;Eukaryotic translation initiation factor 5A","Eif5a;Eif5a2","sp|Q3T1J1|IF5A1_RAT Eukaryotic translation initiation factor 5A-1 OS=Rattus norvegicus OX=10116 GN=Eif5a PE=1 SV=3;tr|G3V7J7|G3V7J7_RAT Eukaryotic translation initiation factor 5A OS=Rattus norvegicus OX=10116 GN=Eif5a2 PE=3 SV=1",16.832,154,"154;153;49",323.31,1757500000,1692800000,1122600000,873670000,944610000,831290000,775670000,515280000,862710000,403570000,219690000,211600000,140320000,109210000,118080000,103910000,96958000,64409000,107840000,50447000,981990000,1086500000,967280000,843090000,858930000,1134400000,871930000,793800000,1009400000,796920000,63,55,40,31,39,43,32,32,42,40
"A0A140TAH5;P84092",-0.0164435346847252,7.79264271728273,0.0164433861098185,0.897965561027055,0.934693257358334,"A0A140TAH5","AP-2 complex subunit mu","Ap2m1","tr|A0A140TAH5|A0A140TAH5_RAT AP-2 complex subunit mu OS=Rattus norvegicus OX=10116 GN=Ap2m1 PE=1 SV=1;sp|P84092|AP2M1_RAT AP-2 complex subunit mu OS=Rattus norvegicus OX=10116 GN=Ap2m1 PE=1 SV=1",49.526,434,"434;435",178.36,382430000,363020000,313710000,246750000,291070000,167250000,180460000,201610000,181720000,118840000,14709000,13962000,12066000,9490200,11195000,6432600,6940600,7754300,6989200,4570600,342230000,276790000,286130000,249720000,248860000,280440000,264160000,274920000,289380000,256090000,30,27,29,28,27,21,19,24,18,21
"A0A0U1RRV7;Q0ZFS8",-0.0161578424389357,8.41510304174473,0.0158769820152962,0.899728839942319,0.935419682024104,"A0A0U1RRV7",NA,"Srsf3","tr|A0A0U1RRV7|A0A0U1RRV7_RAT RCG61099, isoform CRA_b OS=Rattus norvegicus OX=10116 GN=Srsf3 PE=1 SV=1;tr|Q0ZFS8|Q0ZFS8_RAT RCG61099, isoform CRA_c OS=Rattus norvegicus OX=10116 GN=Srsf3 PE=1 SV=1",14.203,124,"124;164",20.7,674260000,383950000,478500000,485750000,410410000,533560000,460430000,326140000,86049000,251800000,84282000,47994000,59812000,60719000,51301000,66695000,57554000,40767000,10756000,31474000,423980000,373420000,485980000,423950000,452340000,569040000,407330000,409370000,332850000,379980000,15,14,20,17,17,13,13,13,8,12
"B0BN81;P24050;A0A0G2K200",0.0161714085337774,9.32769319983319,0.015903648501542,0.899645114181346,0.935419682024104,"B0BN81","40S ribosomal protein S5;40S ribosomal protein S5, N-terminally processed","Rps5","tr|B0BN81|B0BN81_RAT 40S ribosomal protein S5 OS=Rattus norvegicus OX=10116 GN=Rps5 PE=1 SV=1;sp|P24050|RS5_RAT 40S ribosomal protein S5 OS=Rattus norvegicus OX=10116 GN=Rps5 PE=1 SV=3;tr|A0A0G2K200|A0A0G2K200_RAT 40S ribosomal protein S5 OS=Rattus norvegi",22.906,204,"204;204;171",323.31,1213700000,1119900000,1132300000,737980000,850520000,690100000,524910000,366200000,518820000,472520000,121370000,111990000,113230000,73798000,85052000,69010000,52491000,36620000,51882000,47252000,830610000,793940000,877070000,746170000,773330000,868600000,7.26e+08,663680000,809240000,926820000,65,57,71,51,54,56,50,47,44,43
"Q499P4;G3V6W7",0.0157163683793572,4.52170608465129,0.0150211961590685,0.90245474730959,0.937698542174935,"Q499P4",NA,"Cpsf3","tr|Q499P4|Q499P4_RAT Cleavage and polyadenylation specificity factor 3 OS=Rattus norvegicus OX=10116 GN=Cpsf3 PE=2 SV=1;tr|G3V6W7|G3V6W7_RAT Cleavage and polyadenylation specificity factor 3, isoform CRA_a OS=Rattus norvegicus OX=10116 GN=Cpsf3 PE=1 SV=1",77.633,685,"685;685",16.266,15137000,39534000,30968000,26005000,18868000,16121000,22464000,15239000,11173000,13902000,432490,1129500,884800,742990,539080,460600,641840,435390,319220,397200,24297000,29458000,32240000,28145000,29587000,27984000,31978000,30233000,26825000,25989000,2,6,4,4,4,4,5,4,3,6
"A0A0G2JY69;G3V907;Q9QYU1",0.0155847755861601,4.83531503472514,0.0147706815041602,0.903267537638635,0.937811307371583,"A0A0G2JY69","Peroxisomal biogenesis factor 19","LOC100911356;Pex19","tr|A0A0G2JY69|A0A0G2JY69_RAT Peroxisomal biogenesis factor 19 OS=Rattus norvegicus OX=10116 GN=Pex19 PE=1 SV=1;tr|G3V907|G3V907_RAT Peroxisomal biogenesis factor 19 OS=Rattus norvegicus OX=10116 GN=LOC100911356 PE=1 SV=1;sp|Q9QYU1|PEX19_RAT Peroxisomal bio",31.861,293,"293;299;299",44.359,41440000,55512000,34725000,42737000,43112000,25400000,38913000,29747000,26350000,19358000,2302200,3084000,1929100,2374300,2395100,1411100,2161800,1652600,1463900,1075400,33685000,35080000,32072000,38664000,39090000,31831000,38044000,30897000,36393000,40406000,6,9,9,8,9,7,10,10,7,5
"Q32PW9;G3V6W6",0.0155258337293086,8.13687787259482,0.014659227223734,0.903631396396765,0.937811307371583,"Q32PW9",NA,"Psmc6","tr|Q32PW9|Q32PW9_RAT Psmc6 protein (Fragment) OS=Rattus norvegicus OX=10116 GN=Psmc6 PE=2 SV=1;tr|G3V6W6|G3V6W6_RAT Proteasome 26S subunit, ATPase 6 OS=Rattus norvegicus OX=10116 GN=Psmc6 PE=1 SV=1",43.287,381,"381;403",145.76,593110000,593810000,471340000,341500000,416800000,306960000,242550000,238190000,211750000,135570000,28243000,28277000,22445000,16262000,19847000,14617000,11550000,11342000,10083000,6455800,329220000,355320000,339400000,353720000,383520000,329030000,380740000,375860000,379310000,289010000,40,35,36,24,30,27,23,25,21,19
"P09456;Q6LCA5",0.0153667572884627,6.72657628795046,0.0143603712085891,0.904614040872155,0.93827658344448,"P09456","cAMP-dependent protein kinase type I-alpha regulatory subunit;cAMP-dependent protein kinase type I-alpha regulatory subunit, N-terminally processed","Prkar1a","sp|P09456|KAP0_RAT cAMP-dependent protein kinase type I-alpha regulatory subunit OS=Rattus norvegicus OX=10116 GN=Prkar1a PE=1 SV=2;tr|Q6LCA5|Q6LCA5_RAT cAMP-dependent protein kinase type I regulatory subunit (Fragment) OS=Rattus norvegicus OX=10116 PE=2 S",43.094,381,"381;250;358;358;381;220",63.627,188990000,184420000,189030000,157210000,78011000,120300000,98741000,64056000,85596000,37742000,9947100,9706100,9948800,8274500,4105800,6331400,5196900,3371400,4505000,1986400,128700000,128700000,149210000,140700000,115500000,133020000,132530000,148670000,133080000,112170000,20,18,21,18,12,18,16,12,14,11
"G3V796;P08503",-0.0152662938818611,6.09400958081099,0.0141732297399608,0.905234654298176,0.938366028894685,"G3V796","Medium-chain specific acyl-CoA dehydrogenase, mitochondrial","Acadm","tr|G3V796|G3V796_RAT Acetyl-Coenzyme A dehydrogenase, medium chain OS=Rattus norvegicus OX=10116 GN=Acadm PE=1 SV=1;sp|P08503|ACADM_RAT Medium-chain specific acyl-CoA dehydrogenase, mitochondrial OS=Rattus norvegicus OX=10116 GN=Acadm PE=1 SV=1",46.571,421,"421;421",27.249,171170000,153100000,97299000,82821000,97958000,62186000,68766000,44302000,43747000,42254000,8558700,7655200,4864900,4141100,4897900,3109300,3438300,2215100,2187300,2112700,89141000,92791000,78099000,85287000,86762000,69983000,76098000,79218000,90745000,104180000,16,11,13,10,10,9,11,7,4,6
"O88321",-0.0151493270839576,7.19295253907518,0.0139568709547317,0.90595736254356,0.938561137832738,"O88321",NA,"Psmd4","tr|O88321|O88321_RAT Antisecretory factor OS=Rattus norvegicus OX=10116 GN=Psmd4 PE=1 SV=1",41.073,380,"380",245.42,281020000,256010000,176340000,175520000,162020000,122090000,113140000,149420000,152340000,68910000,18735000,17067000,11756000,11701000,10802000,8139000,7542400,9961400,10156000,4594000,199460000,177390000,176300000,192380000,179920000,159680000,172580000,204020000,204380000,161260000,19,18,17,19,18,19,14,14,13,12
