"Majority protein IDs","logFC","logCPM","LR","PValue","FDR","Protein ID","Protein names","Gene names","Fasta headers","Mol. weight [kDa]","Sequence length","Sequence lengths","Score","Intensity C1","Intensity C2","Intensity C3","Intensity C4","Intensity C5","Intensity R1","Intensity R2","Intensity R3","Intensity R4","Intensity R5","iBAQ C1","iBAQ C2","iBAQ C3","iBAQ C4","iBAQ C5","iBAQ R1","iBAQ R2","iBAQ R3","iBAQ R4","iBAQ R5","LFQ intensity C1","LFQ intensity C2","LFQ intensity C3","LFQ intensity C4","LFQ intensity C5","LFQ intensity R1","LFQ intensity R2","LFQ intensity R3","LFQ intensity R4","LFQ intensity R5","MS/MS count C1","MS/MS count C2","MS/MS count C3","MS/MS count C4","MS/MS count C5","MS/MS count R1","MS/MS count R2","MS/MS count R3","MS/MS count R4","MS/MS count R5"
"Q5M823",-0.302696733838595,5.3957224908274,0.0577507969668787,0.810086877430324,0.999991107051563,"Q5M823","NudC domain-containing protein 2","Nudcd2","sp|Q5M823|NUDC2_RAT NudC domain-containing protein 2 OS=Rattus norvegicus OX=10116 GN=Nudcd2 PE=2 SV=1",17.674,157,"157",35.119,98722000,85562000,100060000,47423000,73768000,82440000,27096000,24834000,4680700,20574000,14103000,12223000,14295000,6774700,10538000,11777000,3870800,3547700,668680,2939100,55635000,45806000,75917000,54706000,59923000,72012000,44622000,51007000,0,65023000,9,6,10,7,7,10,4,3,0,6
"Q5M827",-0.2139135874423,5.13198370107629,0.0288679866119197,0.865084206424835,0.999991107051563,"Q5M827","Pirin","Pir","sp|Q5M827|PIR_RAT Pirin OS=Rattus norvegicus OX=10116 GN=Pir PE=1 SV=1",32.178,291,"291",35.954,103050000,101260000,52854000,49294000,52424000,25207000,34113000,20913000,17924000,18238000,6061500,5956700,3109100,2899600,3083800,1482700,2006700,1230200,1054400,1072800,50517000,55460000,41387000,42428000,46683000,36703000,45676000,43879000,38958000,36149000,11,8,9,8,8,6,5,4,4,5
"Q5M830",-0.878933642879439,2.65771338919893,0.480447037097434,0.488219896948146,0.999991107051563,"Q5M830",NA,"Rfc3","tr|Q5M830|Q5M830_RAT Replication factor C (Activator 1) 3 OS=Rattus norvegicus OX=10116 GN=Rfc3 PE=1 SV=1",40.479,356,"356",14.897,16526000,12455000,15217000,9357800,8726100,1969400,4902200,4264900,5588400,4113600,786930,593080,724610,445610,415530,93780,233440,203090,266110,195890,10920000,8768900,10902000,10746000,10003000,0,6336000,6343400,7413500,7472700,4,4,4,2,2,0,2,2,2,2
"Q5M876",0.345643443375883,4.66920135507402,0.0752589826660923,0.783828183492925,0.999991107051563,"Q5M876","N-acyl-aromatic-L-amino acid amidohydrolase (carboxylate-forming)","Acy3","sp|Q5M876|ACY3_RAT N-acyl-aromatic-L-amino acid amidohydrolase (carboxylate-forming) OS=Rattus norvegicus OX=10116 GN=Acy3 PE=1 SV=1",35.419,319,"319",60.424,30526000,16392000,8093900,69367000,14345000,23704000,57782000,27895000,36221000,24927000,1907900,1024500,505870,4335500,896530,1481500,3611400,1743400,2263800,1557900,35328000,0,30247000,38330000,36758000,30608000,43084000,33452000,35347000,34124000,4,3,2,7,2,4,6,4,5,3
"Q5M918;Q32KJ5;F7EQ81",-1.08417321438849,7.19765876259894,0.725388695079064,0.394381987825748,0.999991107051563,"Q5M918",NA,"Gns","tr|Q5M918|Q5M918_RAT N-acetylglucosamine-6-sulfatase OS=Rattus norvegicus OX=10116 GN=Gns PE=2 SV=1;tr|Q32KJ5|Q32KJ5_RAT N-acetylglucosamine-6-sulfatase OS=Rattus norvegicus OX=10116 GN=Gns PE=1 SV=1;tr|F7EQ81|F7EQ81_RAT N-acetylglucosamine-6-sulfatase OS=",57.765,519,"519;544;489",33.504,249380000,351610000,259710000,264350000,193190000,57562000,77286000,45949000,75961000,4.3e+07,9975400,14064000,10388000,10574000,7727700,2302500,3091400,1838000,3038400,1720000,257550000,274100000,266030000,231750000,223440000,107860000,131610000,120990000,111370000,111600000,13,20,22,17,15,9,11,8,13,8
"Q5M943;F7FA68",-0.936620680776445,3.97404380820537,0.544480070447932,0.460581947532887,0.999991107051563,"Q5M943",NA,"Thumpd1","tr|Q5M943|Q5M943_RAT THUMP domain containing 1 OS=Rattus norvegicus OX=10116 GN=Thumpd1 PE=2 SV=1;tr|F7FA68|F7FA68_RAT THUMP domain-containing protein OS=Rattus norvegicus OX=10116 PE=1 SV=1",38.916,353,"353;219;145",12.107,24846000,40370000,35942000,37944000,36343000,5746100,7109400,7452100,12455000,6504500,1183200,1922400,1711500,1806800,1730600,273620,338540,354860,593090,309740,23079000,29609000,22870000,25609000,28501000,18538000,0,0,26618000,21871000,4,6,5,6,6,2,0,0,2,2
"Q5M9F7",-0.395663545303243,3.8160983926353,0.0985449484713712,0.753582789352402,0.999991107051563,"Q5M9F7",NA,"Actr10","tr|Q5M9F7|Q5M9F7_RAT ARP10 actin-related protein 10 homolog (S. cerevisiae) OS=Rattus norvegicus OX=10116 GN=Actr10 PE=1 SV=1",46.213,417,"417",56.211,40754000,40692000,15261000,14694000,15289000,24518000,16709000,0,0,11446000,1698100,1695500,635860,612240,637040,1021600,696220,0,0,476920,16426000,21382000,17042000,22473000,23230000,23729000,26556000,0,0,24860000,9,7,4,4,3,4,5,0,0,4
"Q5M9F8",2.64469723275102,3.38708852854725,3.90892783231996,0.0480302299796093,0.999991107051563,"Q5M9F8","N-terminal kinase-like protein","Scyl1","sp|Q5M9F8|SCYL1_RAT N-terminal kinase-like protein OS=Rattus norvegicus OX=10116 GN=Scyl1 PE=2 SV=1",89.125,807,"807",14.868,6702000,6655700,6373300,8416700,0,19687000,14613000,8102100,24225000,3445300,167550,166390,159330,210420,0,492180,365330,202550,605630,86132,0,0,0,18284000,0,19548000,20844000,23197000,28498000,19900000,0,0,0,3,0,4,3,2,5,2
"Q5M9H2;P45953",-0.485318314338325,8.1668101308957,0.148031228603715,0.700423931233678,0.999991107051563,"Q5M9H2","Very long-chain specific acyl-CoA dehydrogenase, mitochondrial","Acadvl","tr|Q5M9H2|Q5M9H2_RAT Acyl-Coenzyme A dehydrogenase, very long chain OS=Rattus norvegicus OX=10116 GN=Acadvl PE=1 SV=1;sp|P45953|ACADV_RAT Very long-chain specific acyl-CoA dehydrogenase, mitochondrial OS=Rattus norvegicus OX=10116 GN=Acadvl PE=1 SV=1",70.821,655,"655;655",221.57,379590000,610960000,450060000,282480000,342810000,243050000,187560000,186900000,132600000,98884000,9258300,14902000,10977000,6889800,8361200,5928000,4574600,4558400,3234200,2411800,416450000,518160000,472060000,268260000,429540000,411450000,349820000,269190000,217520000,236790000,20,30,31,29,28,20,18,25,22,19
"Q5M9H4;P13638",-1.64079023218587,8.44840991786494,1.61555655824327,0.203712476893399,0.999991107051563,"Q5M9H4","Sodium/potassium-transporting ATPase subunit beta-2","Atp1b2","tr|Q5M9H4|Q5M9H4_RAT Sodium/potassium-transporting ATPase subunit beta OS=Rattus norvegicus OX=10116 GN=Atp1b2 PE=1 SV=1;sp|P13638|AT1B2_RAT Sodium/potassium-transporting ATPase subunit beta-2 OS=Rattus norvegicus OX=10116 GN=Atp1b2 PE=1 SV=1",33.398,290,"290;290",186.94,736980000,936680000,729800000,499960000,444310000,171930000,125500000,92559000,128150000,81909000,56691000,72053000,56139000,38459000,34178000,13226000,9653600,7119900,9857400,6300700,722470000,804030000,708060000,470160000,615990000,250430000,201090000,185770000,215750000,199200000,20,32,27,17,25,15,12,10,14,13
"Q5M9H7;O35824",0.11960236836512,7.37796999564194,0.00903009708147458,0.924293521682079,0.999991107051563,"Q5M9H7","DnaJ homolog subfamily A member 2","Dnaja2","tr|Q5M9H7|Q5M9H7_RAT DnaJ (Hsp40) homolog, subfamily A, member 2 OS=Rattus norvegicus OX=10116 GN=Dnaja2 PE=1 SV=1;sp|O35824|DNJA2_RAT DnaJ homolog subfamily A member 2 OS=Rattus norvegicus OX=10116 GN=Dnaja2 PE=1 SV=1",45.745,412,"412;412",74.347,275880000,277490000,295630000,226760000,272090000,109180000,123130000,110800000,130450000,114340000,12540000,12613000,13438000,10307000,12368000,4962900,5596700,5036500,5929600,5197300,184380000,204010000,196780000,206510000,209850000,165800000,186530000,240300000,236750000,244480000,20,21,21,17,20,14,12,14,19,16
"Q5M9I2;F1LPQ3;P21139",0.120216260463909,6.13002819801908,0.00912300701572696,0.923906226361408,0.999991107051563,"Q5M9I2","Alpha-mannosidase;Alpha-mannosidase 2C1","Man2c1","tr|Q5M9I2|Q5M9I2_RAT Alpha-mannosidase 2C1 OS=Rattus norvegicus OX=10116 GN=Man2c1 PE=1 SV=1;tr|F1LPQ3|F1LPQ3_RAT Alpha-mannosidase 2C1 OS=Rattus norvegicus OX=10116 GN=Man2c1 PE=1 SV=2;sp|P21139|MA2C1_RAT Alpha-mannosidase 2C1 OS=Rattus norvegicus OX=1011",115.84,1039,"1039;1038;1040",35.471,73378000,110510000,89139000,58457000,69224000,36491000,32207000,60970000,68073000,36861000,1630600,2455900,1980900,1299000,1538300,810910,715710,1354900,1512700,819140,80136000,82396000,85094000,89672000,84316000,75856000,85160000,93645000,107880000,90080000,10,13,13,9,12,8,9,12,13,10
"Q5M9I5",-1.26757764379839,4.70435998932038,0.983533252019384,0.321328057166273,0.999991107051563,"Q5M9I5","Cytochrome b-c1 complex subunit 6, mitochondrial","Uqcrh","sp|Q5M9I5|QCR6_RAT Cytochrome b-c1 complex subunit 6, mitochondrial OS=Rattus norvegicus OX=10116 GN=Uqcrh PE=3 SV=1",10.424,89,"89",93.975,121710000,61396000,59142000,39383000,46660000,24874000,18205000,26677000,0,17314000,20285000,10233000,9857000,6563900,7776700,4145700,3034200,4446200,0,2885700,64886000,47160000,68021000,0,50722000,27500000,0,34970000,0,31770000,5,2,3,0,4,7,2,2,0,2
"Q5MPA9-3;Q5MPA9;E9PSS1;Q5MPA9-2",0.34851629179622,6.37712699810548,0.0765121058844665,0.782080954310551,0.999991107051563,"Q5MPA9-3","Serine/threonine-protein kinase DCLK2","Dclk2","sp|Q5MPA9-3|DCLK2_RAT Isoform 3 of Serine/threonine-protein kinase DCLK2 OS=Rattus norvegicus OX=10116 GN=Dclk2;sp|Q5MPA9|DCLK2_RAT Serine/threonine-protein kinase DCLK2 OS=Rattus norvegicus OX=10116 GN=Dclk2 PE=1 SV=2;tr|E9PSS1|E9PSS1_RAT Serine/threonine",82.386,751,"751;767;710;715;203",36.298,67126000,120490000,64793000,56168000,71577000,117880000,97410000,46409000,57969000,38646000,1721200,3089400,1661400,1440200,1835300,3022600,2497700,1190000,1486400,990930,86627000,104350000,89425000,104870000,74277000,126320000,127490000,103210000,117140000,103480000,6,11,9,6,12,17,14,11,11,10
"Q5PPH0",-0.0779396865210996,4.91514745436854,0.00383532074726974,0.950618603498782,0.999991107051563,"Q5PPH0","Enolase-phosphatase E1","Enoph1","sp|Q5PPH0|ENOPH_RAT Enolase-phosphatase E1 OS=Rattus norvegicus OX=10116 GN=Enoph1 PE=2 SV=1",28.874,261,"261",14.558,76848000,58607000,39387000,47280000,45713000,30519000,30453000,21171000,32828000,9514000,6986200,5327900,3580600,4298200,4155700,2774500,2768400,1924700,2984400,864910,42732000,37462000,40508000,38238000,35645000,37050000,43029000,29458000,38096000,34509000,7,5,5,7,6,5,4,7,4,5
"Q5PPH9;F7EL36;P49911;A0A0G2K7X0",-0.473305549760728,8.45246869605227,0.140825821138755,0.707461410722354,0.999991107051563,"Q5PPH9","Acidic leucine-rich nuclear phosphoprotein 32 family member A","Anp32a","tr|Q5PPH9|Q5PPH9_RAT Acidic (Leucine-rich) nuclear phosphoprotein 32 family, member A OS=Rattus norvegicus OX=10116 GN=Anp32a PE=2 SV=1;tr|F7EL36|F7EL36_RAT Acidic leucine-rich nuclear phosphoprotein 32 family member A OS=Rattus norvegicus OX=10116 GN=Anp3",28.565,247,"247;247;247;229",142.08,810810000,837740000,578840000,505110000,519230000,401910000,202160000,163470000,188050000,230780000,90091000,93082000,64315000,56123000,57692000,44656000,22462000,18163000,20894000,25643000,492800000,538650000,487960000,517400000,521140000,363010000,400800000,320530000,334370000,399550000,30,26,24,22,20,23,10,12,19,25
"Q5PPI1",-0.116427466196665,2.73634811466184,0.0085572641216487,0.926296436229293,0.999991107051563,"Q5PPI1","Serine/arginine-rich splicing factor 9","Srsf9","sp|Q5PPI1|SRSF9_RAT Serine/arginine-rich splicing factor 9 OS=Rattus norvegicus OX=10116 GN=Srsf9 PE=1 SV=1",25.498,221,"221",7.0773,14098000,14138000,10006000,6325200,7011600,13724000,6412500,4966500,3568600,7170600,939900,942540,667050,421680,467440,914940,427500,331100,237910,478040,8198600,7868500,10127000,8387200,8955800,11320000,9740800,8645900,0,9784000,3,3,3,2,3,3,3,2,2,3
"Q5PPJ6",0.192534140517886,8.24243671961977,0.0233900240022325,0.878447188949889,0.999991107051563,"Q5PPJ6",NA,"Lars","tr|Q5PPJ6|Q5PPJ6_RAT Leucyl-tRNA synthetase OS=Rattus norvegicus OX=10116 GN=Lars PE=1 SV=1",134.28,1178,"1178",157.28,300100000,392720000,458690000,373690000,294400000,254340000,197470000,191240000,232750000,129120000,4763500,6233600,7280700,5931600,4673000,4037200,3134500,3035500,3694400,2049500,323950000,337170000,367370000,370850000,376160000,366650000,383740000,419750000,435410000,397870000,30,36,33,32,32,30,21,28,31,26
"Q5PPL3",1.00877938198444,4.60926125116404,0.629904622659531,0.427390301085221,0.999991107051563,"Q5PPL3","Sterol-4-alpha-carboxylate 3-dehydrogenase, decarboxylating","Nsdhl","sp|Q5PPL3|NSDHL_RAT Sterol-4-alpha-carboxylate 3-dehydrogenase, decarboxylating OS=Rattus norvegicus OX=10116 GN=Nsdhl PE=2 SV=1",40.411,362,"362",18.978,72111000,37382000,10360000,13788000,16577000,39928000,33919000,45040000,23594000,13544000,3004600,1557600,431670,574500,690720,1663700,1413300,1876700,983090,564320,30233000,22113000,21806000,0,27337000,36762000,42161000,43465000,46192000,33798000,4,5,2,0,4,6,4,6,5,4
"Q5PQJ6",-0.18119992365142,5.06458526078598,0.0207189915606847,0.885547114110857,0.999991107051563,"Q5PQJ6","Pyrroline-5-carboxylate reductase 3","Pycrl","sp|Q5PQJ6|P5CR3_RAT Pyrroline-5-carboxylate reductase 3 OS=Rattus norvegicus OX=10116 GN=Pycr3 PE=2 SV=1",28.878,274,"274",56.333,72684000,65147000,48844000,40526000,32642000,37499000,34337000,25381000,39484000,34040000,6057000,5428900,4070300,3377200,2720200,3124900,2861500,2115100,3290300,2836700,46191000,47430000,49064000,42274000,38399000,44578000,41412000,0,58707000,50192000,5,5,5,3,3,5,4,3,4,4
"Q5PQJ7",0.209377181910136,3.2449476861179,0.0276576567224538,0.867916212890467,0.999991107051563,"Q5PQJ7","Tubulin-specific chaperone cofactor E-like protein","Tbcel","sp|Q5PQJ7|TBCEL_RAT Tubulin-specific chaperone cofactor E-like protein OS=Rattus norvegicus OX=10116 GN=Tbcel PE=1 SV=1",48.045,424,"424",9.1208,2136700,17817000,9487600,17740000,21770000,6588200,12251000,13607000,12398000,5068100,97121,809860,431250,806360,989550,299470,556880,618500,563540,230370,0,12129000,13658000,13761000,15773000,13453000,16053000,16792000,0,16457000,0,3,3,4,4,2,3,3,2,3
"Q5PQK2",-0.144841350033066,8.82525290341843,0.0132415860523932,0.908387981340934,0.999991107051563,"Q5PQK2",NA,"Fus","tr|Q5PQK2|Q5PQK2_RAT FUS RNA-binding protein OS=Rattus norvegicus OX=10116 GN=Fus PE=1 SV=1",52.673,518,"518",121.16,553900000,798320000,734840000,620140000,525240000,291040000,301580000,260950000,327560000,229270000,42608000,61410000,56526000,47703000,40403000,22387000,23198000,20073000,25197000,17637000,524410000,659570000,669740000,538180000,599920000,464030000,575880000,518130000,550110000,563350000,18,24,23,26,23,15,16,21,19,14
"Q5PQK5;Q5WQV5;T1SRT4;E9PT65;A0A0G2K095",0.0994604047298384,8.77267507555393,0.0062452761426617,0.937011099950653,0.999991107051563,"Q5PQK5",NA,"Rdx","tr|Q5PQK5|Q5PQK5_RAT Radixin OS=Rattus norvegicus OX=10116 GN=Rdx PE=2 SV=1;tr|Q5WQV5|Q5WQV5_RAT Radixin OS=Rattus norvegicus OX=10116 PE=1 SV=1;tr|T1SRT4|T1SRT4_RAT Radixin isoform OS=Rattus norvegicus OX=10116 GN=Rdx PE=2 SV=1;tr|E9PT65|E9PT65_RAT Radixi",68.543,583,"583;583;379;583;379",256.75,526970000,674660000,589410000,591040000,437110000,402520000,347450000,222250000,257130000,216920000,16999000,21763000,19013000,19066000,14100000,12985000,11208000,7169300,8294600,6997600,477380000,538240000,520870000,575630000,540810000,551090000,650020000,515330000,500060000,587840000,27,35,45,35,29,25,26,21,33,17
"Q5PQL2",-0.300468462875578,2.79767179082159,0.0569057010939389,0.811455192475042,0.999991107051563,"Q5PQL2","Cell differentiation protein RCD1 homolog","Rqcd1","sp|Q5PQL2|CNOT9_RAT CCR4-NOT transcription complex subunit 9 OS=Rattus norvegicus OX=10116 GN=Cnot9 PE=1 SV=1",33.601,299,"299;129",16.14,24913000,19524000,11200000,2661800,14403000,4768700,2819000,11248000,5326200,7340300,1465500,1148500,658850,156580,847240,280510,165820,661650,313310,431780,10462000,9992400,12561000,0,15067000,0,0,18512000,0,19746000,6,4,3,0,4,3,0,6,2,2
"Q5PQN0",-0.862171173428881,3.85280246480436,0.46255759349593,0.496431098014019,0.999991107051563,"Q5PQN0","Neurocalcin-delta","Ncald","sp|Q5PQN0|NCALD_RAT Neurocalcin-delta OS=Rattus norvegicus OX=10116 GN=Ncald PE=1 SV=3",22.245,193,"193;193",9.7188,25263000,50829000,27044000,19463000,23441000,21124000,14183000,15290000,5421200,5974000,1943300,3909900,2080300,1497200,1803200,1624900,1091000,1176100,417010,459540,19475000,22628000,29219000,20581000,25167000,25221000,17122000,21171000,0,0,4,4,2,2,2,2,2,2,0,0
"Q5PQN1",-0.983596320809581,4.03044599760657,0.599424882757461,0.438797543527302,0.999991107051563,"Q5PQN1","Probable E3 ubiquitin-protein ligase HERC4","Herc4","sp|Q5PQN1|HERC4_RAT Probable E3 ubiquitin-protein ligase HERC4 OS=Rattus norvegicus OX=10116 GN=Herc4 PE=2 SV=1",118.54,1057,"1057",13.908,6387700,53035000,37506000,23367000,23694000,30655000,0,10428000,27919000,7700900,130360,1082300,765430,476870,483550,625610,0,212810,569780,157160,0,41675000,40625000,30341000,23978000,0,0,28105000,40503000,0,0,3,2,4,4,2,0,3,9,2
"Q5PQN7",-2.65991489738701,2.82417713076194,3.9491672001709,0.0468945702542406,0.999991107051563,"Q5PQN7","Protein LZIC","Lzic","sp|Q5PQN7|LZIC_RAT Protein LZIC OS=Rattus norvegicus OX=10116 GN=Lzic PE=2 SV=1",21.394,190,"190",23.45,12647000,27435000,18019000,18936000,13217000,10393000,9541400,4524100,4404500,13443000,1264700,2743500,1801900,1893600,1321700,1039300,954140,452410,440450,1344300,14001000,14227000,17848000,17195000,13566000,1.2e+07,0,0,0,0,3,4,4,2,3,2,3,2,0,3
"Q5PQR0;E9PTI6",0.16562331052655,6.44285192867323,0.0173117816342189,0.895321058842662,0.999991107051563,"Q5PQR0",NA,"Raly","tr|Q5PQR0|Q5PQR0_RAT RALY heterogeneous nuclear ribonucleoprotein OS=Rattus norvegicus OX=10116 GN=Raly PE=1 SV=1;tr|E9PTI6|E9PTI6_RAT RALY heterogeneous nuclear ribonucleoprotein OS=Rattus norvegicus OX=10116 GN=Raly PE=1 SV=2",31.049,295,"295;311",22.542,176410000,155580000,112910000,85933000,100620000,100390000,89497000,84871000,104160000,44885000,10377000,9151900,6641900,5054900,5918600,5905400,5264600,4992400,6127300,2640300,103050000,99800000,95884000,107530000,108770000,111490000,118150000,109020000,1.25e+08,107010000,14,10,13,8,10,9,9,11,11,6
"Q5PQX1-3;Q5PQX1;Q5PQX1-2",-0.309038897803247,4.04548394178198,0.0601914615322651,0.806193583312759,0.999991107051563,"Q5PQX1-3","Torsin-1A-interacting protein 1","Tor1aip1","sp|Q5PQX1-3|TOIP1_RAT Isoform 3 of Torsin-1A-interacting protein 1 OS=Rattus norvegicus OX=10116 GN=Tor1aip1;sp|Q5PQX1|TOIP1_RAT Torsin-1A-interacting protein 1 OS=Rattus norvegicus OX=10116 GN=Tor1aip1 PE=1 SV=1;sp|Q5PQX1-2|TOIP1_RAT Isoform 2 of Torsin-1",51.689,462,"462;583;506",17.404,38712000,41693000,30750000,6486400,10307000,12792000,11219000,11810000,7699200,11021000,1613000,1737200,1281300,270260,429480,532980,467470,492070,320800,459190,29510000,26446000,23025000,14176000,21497000,28140000,16950000,18657000,12837000,14830000,6,10,9,3,3,4,4,5,3,4
"Q5PQZ9",-0.343909781064895,5.85742908763729,0.0745076090273333,0.784883333681008,0.999991107051563,"Q5PQZ9","NADH dehydrogenase [ubiquinone] 1 subunit C2","Ndufc2","tr|Q5PQZ9|Q5PQZ9_RAT NADH dehydrogenase [ubiquinone] 1 subunit C2 OS=Rattus norvegicus OX=10116 GN=Ndufc2 PE=1 SV=1",14.359,120,"120",33.384,141130000,113870000,89303000,74399000,94382000,60367000,31859000,51337000,53269000,38439000,17641000,14234000,11163000,9299800,11798000,7545800,3982400,6417100,6658700,4804900,86937000,79818000,83862000,71094000,85447000,75613000,52853000,64770000,60198000,63331000,9,8,10,10,9,7,5,6,6,5
"Q5QD51;Q5QD51-3;Q5QD51-2;Q62766",0.199944272596848,7.45698003190939,0.0252236458654453,0.873811054557552,0.999991107051563,"Q5QD51","A-kinase anchor protein 12","Akap12","sp|Q5QD51|AKA12_RAT A-kinase anchor protein 12 OS=Rattus norvegicus OX=10116 GN=Akap12 PE=1 SV=1;sp|Q5QD51-3|AKA12_RAT Isoform 3 of A-kinase anchor protein 12 OS=Rattus norvegicus OX=10116 GN=Akap12;sp|Q5QD51-2|AKA12_RAT Isoform 2 of A-kinase anchor protei",181.11,1687,"1687;1582;1607;1596",229.74,176940000,237210000,157560000,270480000,182770000,179510000,114290000,76592000,142180000,84202000,2808600,3765200,2500900,4293400,2901000,2849300,1814100,1215700,2256800,1336500,200570000,175200000,179650000,235770000,236020000,232310000,206470000,233870000,236580000,255270000,20,31,21,30,21,23,21,19,22,19
"Q5QJC9",-0.165809124828383,3.62776247174698,0.0173507091281238,0.895204112064207,0.999991107051563,"Q5QJC9","BAG family molecular chaperone regulator 5","Bag5","sp|Q5QJC9|BAG5_RAT BAG family molecular chaperone regulator 5 OS=Rattus norvegicus OX=10116 GN=Bag5 PE=1 SV=1",51.03,447,"447",17.371,18282000,34754000,24270000,15781000,4621000,15114000,31862000,10111000,7016300,4361300,794860,1511000,1055200,686120,200910,657110,1385300,439630,305060,189620,19547000,17252000,23897000,21495000,0,28183000,25062000,0,0,18797000,4,5,5,3,2,2,6,0,0,2
"Q5RJK5",-0.330461788362798,6.80229625985504,0.0688069842044666,0.793081794534556,0.999991107051563,"Q5RJK5",NA,"LOC100360260","tr|Q5RJK5|Q5RJK5_RAT Chromobox 3 OS=Rattus norvegicus OX=10116 GN=Cbx3 PE=1 SV=1",20.811,183,"183;183;71;71",25.946,364690000,373590000,166690000,109810000,125920000,120900000,85240000,62845000,76979000,44979000,52099000,53370000,23813000,15687000,17989000,17272000,12177000,8977900,10997000,6425600,156470000,151870000,174980000,135090000,162230000,152860000,118330000,112620000,103540000,125450000,21,17,13,9,10,12,8,5,7,9
"Q5RJK6",-0.535114615170733,3.05701725187705,0.179787206388397,0.671556175797094,0.999991107051563,"Q5RJK6",NA,"Inpp1","tr|Q5RJK6|Q5RJK6_RAT Inositol polyphosphate-1-phosphatase OS=Rattus norvegicus OX=10116 GN=Inpp1 PE=1 SV=1",43.359,396,"396",15.672,25034000,15761000,10264000,14132000,12539000,10623000,11914000,11128000,7050800,3581800,1317600,829540,540240,743800,659920,559130,627070,585710,371100,188520,13750000,11704000,10385000,12938000,13064000,14864000,13971000,13269000,0,0,5,3,3,5,3,3,3,3,3,3
"Q5RJN0",-0.664906465914485,5.13512464477913,0.276727151160749,0.598854425798237,0.999991107051563,"Q5RJN0",NA,"Ndufs7","tr|Q5RJN0|Q5RJN0_RAT NADH dehydrogenase (Ubiquinone) Fe-S protein 7 OS=Rattus norvegicus OX=10116 GN=Ndufs7 PE=1 SV=1",23.945,218,"218",28.28,107380000,90122000,64992000,61532000,62880000,29495000,41006000,11398000,21177000,17592000,9762200,8192900,5908300,5593800,5716300,2681400,3727800,1036200,1925200,1599300,62804000,47774000,54648000,54123000,51261000,45597000,42586000,0,37485000,43029000,5,9,7,5,10,4,5,2,6,2
"Q5RJR2",0.449099109524979,7.6168898527993,0.126845716646791,0.721725191606707,0.999991107051563,"Q5RJR2","Twinfilin-1","Twf1","sp|Q5RJR2|TWF1_RAT Twinfilin-1 OS=Rattus norvegicus OX=10116 GN=Twf1 PE=1 SV=1",40.09,350,"350",323.31,344220000,259710000,224610000,164050000,220210000,240470000,288370000,237720000,191430000,111390000,17211000,12986000,11230000,8202700,11011000,12024000,14418000,11886000,9571400,5569700,204720000,213400000,189590000,202480000,232150000,261090000,303720000,287640000,287330000,265640000,21,20,21,14,22,23,23,23,19,18
"Q5RJR8",0.239007933960558,7.89214602183518,0.0360301275238316,0.849453289434125,0.999991107051563,"Q5RJR8","Leucine-rich repeat-containing protein 59","Lrrc59","sp|Q5RJR8|LRC59_RAT Leucine-rich repeat-containing protein 59 OS=Rattus norvegicus OX=10116 GN=Lrrc59 PE=1 SV=1",34.869,307,"307;138",186.17,514050000,462410000,293650000,391550000,279750000,227570000,240160000,164970000,201720000,132530000,36718000,33029000,20975000,27968000,19982000,16255000,17154000,11784000,14408000,9466100,277700000,301840000,253190000,301010000,235380000,303130000,304300000,339090000,290810000,356250000,28,21,19,22,19,22,16,17,14,14
"Q5RJR9",0.260181669505906,11.4677425994865,0.042687715569595,0.836314405544554,0.999991107051563,"Q5RJR9",NA,"Serpinh1","tr|Q5RJR9|Q5RJR9_RAT Serine (Or cysteine) proteinase inhibitor, clade H, member 1, isoform CRA_b OS=Rattus norvegicus OX=10116 GN=Serpinh1 PE=1 SV=1",46.561,417,"417",323.31,4330800000,4508900000,3671800000,3110600000,2945100000,3394100000,3707800000,2891200000,2481100000,2023300000,188300000,196040000,159640000,135250000,128050000,147570000,161210000,125700000,107870000,87971000,3.598e+09,3106900000,3.132e+09,3331100000,3018700000,3619700000,4063600000,4457300000,3480100000,3515800000,148,163,157,136,143,154,158,156,140,135
"Q5RJZ3;B0BN20",-3.68830213506525,5.51932872096897,6.9376158225983,0.00844015382682112,0.999991107051563,"Q5RJZ3","Tetraspanin","Tspan6","tr|Q5RJZ3|Q5RJZ3_RAT Tetraspanin (Fragment) OS=Rattus norvegicus OX=10116 GN=Tspan6 PE=2 SV=1;tr|B0BN20|B0BN20_RAT Tetraspanin OS=Rattus norvegicus OX=10116 GN=Tspan6 PE=1 SV=1",22.256,198,"198;245",12.814,144580000,185010000,112040000,61772000,116960000,16726000,0,3019100,11980000,2646500,14458000,18501000,11204000,6177200,11696000,1672600,0,301910,1198000,264650,107440000,108510000,101730000,99451000,117380000,40952000,0,0,0,0,9,10,7,5,6,4,0,0,2,0
"Q5RK08",-0.418236506395567,6.58456133072615,0.110069275022596,0.740065280970681,0.999991107051563,"Q5RK08",NA,"Gbas","tr|Q5RK08|Q5RK08_RAT Glioblastoma amplified sequence OS=Rattus norvegicus OX=10116 GN=Nipsnap2 PE=1 SV=1",32.941,281,"281",86.924,227250000,216080000,159860000,148730000,165840000,97887000,75216000,56193000,73337000,41527000,14203000,13505000,9991400,9295500,10365000,6117900,4701000,3512100,4583600,2595500,138650000,138370000,142080000,131290000,139050000,112400000,102740000,101840000,103010000,89638000,20,14,13,12,15,10,7,7,9,5
