"Majority protein IDs","logFC","logCPM","LR","PValue","FDR","Protein ID","Protein names","Gene names","Fasta headers","Mol. weight [kDa]","Sequence length","Sequence lengths","Score","Intensity C1","Intensity C2","Intensity C3","Intensity C4","Intensity C5","Intensity R1","Intensity R2","Intensity R3","Intensity R4","Intensity R5","iBAQ C1","iBAQ C2","iBAQ C3","iBAQ C4","iBAQ C5","iBAQ R1","iBAQ R2","iBAQ R3","iBAQ R4","iBAQ R5","LFQ intensity C1","LFQ intensity C2","LFQ intensity C3","LFQ intensity C4","LFQ intensity C5","LFQ intensity R1","LFQ intensity R2","LFQ intensity R3","LFQ intensity R4","LFQ intensity R5","MS/MS count C1","MS/MS count C2","MS/MS count C3","MS/MS count C4","MS/MS count C5","MS/MS count R1","MS/MS count R2","MS/MS count R3","MS/MS count R4","MS/MS count R5"
"Q6S3A0;Q6S399;Q6S3A3;Q6S3A4;F7F9U6;Q6S398;Q6S395;Q6S396;Q6S3A5;P30427;Q6S3A1;P30427-3;P30427-2;P30427-4;A0A0G2K1J5",0.0513085382260636,9.15722887162939,0.00110863422762728,0.973438416456039,0.999921582971277,"Q6S3A0","Plectin","Plec","tr|Q6S3A0|Q6S3A0_RAT Plectin OS=Rattus norvegicus OX=10116 GN=Plec PE=1 SV=1;tr|Q6S399|Q6S399_RAT Plectin OS=Rattus norvegicus OX=10116 GN=Plec PE=1 SV=1;tr|Q6S3A3|Q6S3A3_RAT Plectin OS=Rattus norvegicus OX=10116 GN=Plec PE=1 SV=1;tr|Q6S3A4|Q6S3A4_RAT Plec",533.82,4688,"4688;4513;4523;4536;4544;4545;4545;4552;4574;4687;4451;4544;4544;4558;4387;1646",323.31,750970000,647610000,380890000,871200000,616440000,443400000,370200000,362270000,545950000,239460000,2589500,2233100,1313400,3004100,2125700,1529000,1276500,1249200,1882600,825740,739210000,626530000,581650000,786330000,768530000,705830000,640840000,812550000,826700000,639410000,74,75,50,104,100,71,64,72,93,70
"Q6TRW4-3;D3ZMU3;D3ZU56;F1M797;D3ZXE2;Q6TRW4-2;Q6TRW4",-0.561689079145034,6.29342583150006,0.132038257835608,0.716327994120906,0.999921582971277,"Q6TRW4-3","Sister chromatid cohesion protein PDS5 homolog B","Pds5b","sp|Q6TRW4-3|PDS5B_RAT Isoform 3 of Sister chromatid cohesion protein PDS5 homolog B OS=Rattus norvegicus OX=10116 GN=Pds5b;tr|D3ZMU3|D3ZMU3_RAT Sister chromatid cohesion protein PDS5 homolog B OS=Rattus norvegicus OX=10116 GN=Pds5b PE=1 SV=3;tr|D3ZU56|D3ZU",164.2,1445,"1445;1191;1413;1445;1450;1411;1447",70.936,85228000,138650000,147280000,153080000,126780000,26264000,28183000,33010000,31851000,21100000,1151700,1873600,1990300,2068600,1713200,354910,380860,446080,430420,285140,95807000,105750000,121420000,130030000,131210000,61839000,80389000,83575000,82787000,86447000,12,17,17,17,21,6,9,9,8,6
"Q6TUG0",0.478270127769333,6.19333670093156,0.0958958119844131,0.756811546404029,0.999921582971277,"Q6TUG0","DnaJ homolog subfamily B member 11","Dnajb11","sp|Q6TUG0|DJB11_RAT DnaJ homolog subfamily B member 11 OS=Rattus norvegicus OX=10116 GN=Dnajb11 PE=2 SV=1",40.495,358,"358",64.041,159390000,138110000,86382000,87323000,53479000,96261000,101200000,47469000,90596000,44376000,9962100,8631600,5398900,5457700,3342500,6016300,6325100,2966800,5662200,2773500,74124000,78543000,70545000,80830000,78013000,95180000,120470000,106160000,97246000,111960000,13,11,8,9,4,12,8,6,8,7
"Q6TUH0;Q6AXQ5",-2.53586472869555,2.93410130062826,2.41791018016504,0.119954862523186,0.999921582971277,"Q6TUH0","2,5-phosphodiesterase 12","Pde12","tr|Q6TUH0|Q6TUH0_RAT 2,5-phosphodiesterase 12 OS=Rattus norvegicus OX=10116 GN=Pde12 PE=1 SV=1;sp|Q6AXQ5|PDE12_RAT 2,5-phosphodiesterase 12 OS=Rattus norvegicus OX=10116 GN=Pde12 PE=2 SV=1",78.885,705,"705;608",12.466,30225000,20662000,23367000,5332400,15682000,5578000,4160800,2081300,11034000,2869600,1042300,712480,805760,183880,540750,192350,143480,71768,380480,98953,25659000,22043000,25760000,8008000,0,0,0,0,14243000,0,5,3,5,2,3,0,2,2,4,0
"Q6TXG7;Q4KLG7",-0.330429100401683,6.51742718829049,0.0458819097257414,0.830390605118081,0.999921582971277,"Q6TXG7","Serine hydroxymethyltransferase","Shmt1","tr|Q6TXG7|Q6TXG7_RAT Serine hydroxymethyltransferase OS=Rattus norvegicus OX=10116 GN=Shmt1 PE=1 SV=1;tr|Q4KLG7|Q4KLG7_RAT Shmt1 protein (Fragment) OS=Rattus norvegicus OX=10116 GN=Shmt1 PE=2 SV=1",75.373,681,"681;352",42.405,180350000,124720000,167270000,135430000,131670000,72740000,76577000,39597000,70553000,46998000,5152800,3563400,4779100,3869400,3761900,2078300,2187900,1131300,2015800,1342800,127380000,112750000,130880000,141820000,124570000,100600000,98870000,92007000,113730000,100870000,14,11,16,16,13,13,14,8,10,13
"Q6UPE0;Q64644",0.509729289846371,6.72499473395105,0.108859154558358,0.741446728907579,0.999921582971277,"Q6UPE0","Choline dehydrogenase, mitochondrial","Chdh;RRCHDH","sp|Q6UPE0|CHDH_RAT Choline dehydrogenase, mitochondrial OS=Rattus norvegicus OX=10116 GN=Chdh PE=1 SV=1;tr|Q64644|Q64644_RAT Choline dehydrogenase (Fragment) OS=Rattus norvegicus OX=10116 GN=RRCHDH PE=2 SV=1",66.388,599,"599;441",61.164,46233000,163790000,81901000,64948000,45191000,133330000,90049000,137630000,142060000,73087000,1320900,4679600,2340000,1855700,1291200,3809400,2572800,3932200,4058800,2088200,104090000,151720000,116900000,76945000,96113000,199300000,152570000,155650000,133040000,133710000,6,14,10,11,6,16,15,23,21,19
"Q6URK4",-0.123246746931732,10.9176387512689,0.00639515092971521,0.936261364551858,0.999921582971277,"Q6URK4","Heterogeneous nuclear ribonucleoprotein A3","Hnrnpa3","sp|Q6URK4|ROA3_RAT Heterogeneous nuclear ribonucleoprotein A3 OS=Rattus norvegicus OX=10116 GN=Hnrnpa3 PE=1 SV=1",39.652,379,"379;193",323.31,3555200000,3.455e+09,2938600000,2452900000,2698200000,1608400000,2313800000,1688900000,2092900000,1.304e+09,187110000,181840000,154660000,129100000,142010000,84655000,121780000,88889000,110150000,68630000,2255300000,2680500000,2427800000,2582300000,2656300000,2072600000,2.397e+09,2382400000,2.312e+09,2380600000,118,95,89,93,90,67,87,94,83,67
"Q6URK4-2;E9PSU5;D4A6A2",-0.209287603961547,7.48639223121105,0.0184305566297435,0.892011656982066,0.999921582971277,"Q6URK4-2","Heterogeneous nuclear ribonucleoprotein A3","Hnrnpa3","sp|Q6URK4-2|ROA3_RAT Isoform 2 of Heterogeneous nuclear ribonucleoprotein A3 OS=Rattus norvegicus OX=10116 GN=Hnrnpa3;tr|E9PSU5|E9PSU5_RAT Uncharacterized protein OS=Rattus norvegicus OX=10116 PE=1 SV=2;tr|D4A6A2|D4A6A2_RAT Heterogeneous nuclear ribonucleo",37.086,357,"357;356;356",27.115,434930000,503370000,404690000,324080000,333610000,283350000,307140000,249050000,287030000,176420000,24163000,27965000,22483000,18005000,18534000,15742000,17063000,13836000,15946000,9801300,187670000,257160000,211720000,305870000,238760000,232800000,187150000,203300000,244600000,169840000,10,12,15,9,11,10,13,13,9,9
"Q6VEU1",0.0104944076623408,2.2998121529657,4.63768260914321e-05,0.994566405604175,0.999921582971277,"Q6VEU1","RNA-binding protein NOB1","Nob1","sp|Q6VEU1|NOB1_RAT RNA-binding protein NOB1 OS=Rattus norvegicus OX=10116 GN=Nob1 PE=2 SV=1",46.424,410,"410",5.2226,3017700,19966000,5884700,6184600,7370100,4223700,2581600,7828800,12417000,2089600,167650,1109200,326930,343590,409450,234650,143420,434940,689860,116090,0,8325100,7102100,6968400,8296600,5352100,0,11515000,14164000,0,0,3,0,2,2,3,0,2,2,0
"Q6W3E4;P29995;F1LQR8",-0.299331030462786,7.66569533073683,0.0376667298861381,0.846113880035231,0.999921582971277,"Q6W3E4","Inositol 1,4,5-trisphosphate receptor type 2","Itpr2","tr|Q6W3E4|Q6W3E4_RAT Inositol trisphosphate receptor type 2 OS=Rattus norvegicus OX=10116 PE=2 SV=1;sp|P29995|ITPR2_RAT Inositol 1,4,5-trisphosphate receptor type 2 OS=Rattus norvegicus OX=10116 GN=Itpr2 PE=1 SV=1;tr|F1LQR8|F1LQR8_RAT Inositol 1,4,5-trisph",306.91,2701,"2701;2701;2058;495",121.24,323400000,324680000,168690000,283420000,271880000,132480000,116210000,105550000,195870000,41597000,2343500,2352800,1222400,2053800,1970200,959990,842100,764880,1419400,301430,300420000,272690000,223460000,295530000,307240000,220440000,207250000,240030000,288700000,180230000,31,29,18,37,40,20,22,23,37,11
"Q6XLI7",-1.10813153354045,3.60720260999972,0.504914375505678,0.477348710505752,0.999921582971277,"Q6XLI7",NA,"Rbm12","tr|Q6XLI7|Q6XLI7_RAT Copine-1-like OS=Rattus norvegicus OX=10116 GN=Rbm12 PE=1 SV=1",106.26,1032,"1032",28.84,9334400,21627000,22803000,39882000,18296000,5424100,9113700,4615200,13521000,0,311150,720900,760110,1329400,609870,180800,303790,153840,450710,0,0,24823000,24440000,31369000,23443000,0,22671000,0,26049000,0,0,5,4,6,4,0,3,2,5,0
"Q6YDN8",-0.578859019557189,3.45064127972307,0.140180199171382,0.708101935633136,0.999921582971277,"Q6YDN8",NA,"Gid8","tr|Q6YDN8|Q6YDN8_RAT BWK-1 OS=Rattus norvegicus OX=10116 GN=Gid8 PE=1 SV=1",26.778,228,"228",128.13,23623000,37280000,23028000,6753500,22565000,25449000,8443700,0,18943000,3344000,2147500,3389100,2093400,613950,2051300,2313600,767610,0,1722100,304000,20991000,20353000,20758000,0,19857000,25939000,0,0,28940000,0,3,5,5,0,4,6,2,0,3,0
"Q71RR7;E9PTV0",-0.982359113745119,4.28148953393277,0.398800833442849,0.527709207030806,0.999921582971277,"Q71RR7",NA,"Guk1","tr|Q71RR7|Q71RR7_RAT Guanylate kinase OS=Rattus norvegicus OX=10116 GN=Guk1 PE=2 SV=1;tr|E9PTV0|E9PTV0_RAT Guanylate kinase 1 OS=Rattus norvegicus OX=10116 GN=Guk1 PE=1 SV=2",21.909,198,"198;219",27.773,73728000,55206000,30151000,32508000,18378000,25742000,18488000,3193000,6746800,12879000,5671400,4246600,2319300,2500600,1413700,1980200,1422100,245610,518990,990730,31839000,33319000,32252000,34964000,28934000,36110000,21499000,0,0,23255000,9,5,4,4,2,4,3,0,2,3
"Q71SY3;Q7TP02;E9PT79;A0A1B0GWQ7",0.0293805923989469,7.69239679459482,0.00036353436987965,0.984787994032924,0.999921582971277,"Q71SY3",NA,"Tsn","tr|Q71SY3|Q71SY3_RAT Translin OS=Rattus norvegicus OX=10116 GN=Tsn PE=1 SV=1;tr|Q7TP02|Q7TP02_RAT Da2-35 OS=Rattus norvegicus OX=10116 PE=2 SV=1;tr|E9PT79|E9PT79_RAT Translin OS=Rattus norvegicus OX=10116 GN=Tsn PE=1 SV=3;tr|A0A1B0GWQ7|A0A1B0GWQ7_RAT Trans",26.171,228,"228;278;278;282",138.33,5.23e+08,441220000,330810000,264460000,246060000,241580000,224280000,120500000,147770000,127210000,40231000,33940000,25447000,20343000,18928000,18583000,17252000,9269000,11367000,9785200,282940000,249930000,257610000,233110000,255480000,272230000,272560000,241600000,237450000,277810000,20,21,21,12,14,14,14,7,11,13
"Q71TY3;M0RA26",0.0277568524353296,6.25617243701967,0.000324463329510399,0.985628589759221,0.999921582971277,"Q71TY3","40S ribosomal protein S27","Rps27;LOC100362987","sp|Q71TY3|RS27_RAT 40S ribosomal protein S27 OS=Rattus norvegicus OX=10116 GN=Rps27 PE=1 SV=3;tr|M0RA26|M0RA26_RAT Ribosomal protein S27-like OS=Rattus norvegicus OX=10116 GN=LOC100362987 PE=3 SV=1",9.461,84,"84;84",14.301,129260000,115420000,94823000,81026000,70093000,70431000,99597000,63188000,70813000,48522000,32316000,28855000,23706000,20257000,17523000,17608000,24899000,15797000,17703000,12130000,112970000,92743000,94527000,83139000,89516000,102830000,105910000,86282000,92925000,93045000,8,6,6,6,5,5,10,6,5,5
"Q71UF4",0.143145905647682,7.36458937388412,0.00862604418637218,0.92600167560111,0.999921582971277,"Q71UF4","Histone-binding protein RBBP7","Rbbp7","sp|Q71UF4|RBBP7_RAT Histone-binding protein RBBP7 OS=Rattus norvegicus OX=10116 GN=Rbbp7 PE=2 SV=1",47.82,425,"425",141.77,256350000,380590000,219060000,164390000,226380000,157620000,180690000,143110000,123360000,102490000,16022000,23787000,13691000,10274000,14149000,9851000,11293000,8944100,7709800,6405600,168210000,210890000,179160000,204940000,215490000,195160000,218800000,223840000,233510000,207550000,20,22,19,10,19,12,12,18,12,12
"Q75Q39;R9PXR4",-0.461196022551742,6.34670774630434,0.0891994857352439,0.765197320983319,0.999921582971277,"Q75Q39","Mitochondrial import receptor subunit TOM70","Tomm70a","sp|Q75Q39|TOM70_RAT Mitochondrial import receptor subunit TOM70 OS=Rattus norvegicus OX=10116 GN=Tomm70 PE=1 SV=1;tr|R9PXR4|R9PXR4_RAT Mitochondrial import receptor subunit TOM70 OS=Rattus norvegicus OX=10116 GN=Tomm70 PE=1 SV=1",67.444,610,"610;560",86.902,108560000,177740000,151780000,1.08e+08,106700000,52131000,32214000,34913000,49254000,20105000,3501800,5733600,4896200,3483800,3442100,1681600,1039100,1126200,1588800,648530,103320000,134090000,137330000,105550000,1.09e+08,96062000,96329000,76017000,82630000,75919000,10,14,15,12,14,9,7,11,9,6
"Q75Q41",-0.868484288050328,5.78776483349337,0.31297142640312,0.575862497733861,0.999921582971277,"Q75Q41","Mitochondrial import receptor subunit TOM22 homolog","Tomm22","sp|Q75Q41|TOM22_RAT Mitochondrial import receptor subunit TOM22 homolog OS=Rattus norvegicus OX=10116 GN=Tomm22 PE=1 SV=1",15.49,142,"142",104.79,149370000,133630000,142520000,77031000,116400000,29916000,13893000,22435000,62105000,12451000,21339000,19090000,20361000,11004000,16629000,4273700,1984600,3205000,8872100,1778700,64792000,86358000,129360000,59264000,106680000,46315000,39201000,40490000,57401000,60177000,7,7,6,8,7,5,3,4,3,3
"Q765A7",-0.429836444111507,5.96353469282681,0.0775244225437783,0.780680697309929,0.999921582971277,"Q765A7","GPI inositol-deacylase","Pgap1","sp|Q765A7|PGAP1_RAT GPI inositol-deacylase OS=Rattus norvegicus OX=10116 GN=Pgap1 PE=1 SV=1",104.38,922,"922",21.228,77051000,1.2e+08,108130000,93529000,79242000,21272000,16588000,38973000,48704000,15380000,1834600,2857100,2574600,2226900,1886700,506470,394950,927930,1159600,366190,76968000,92610000,89622000,95159000,93187000,57799000,58185000,65779000,79328000,70518000,9,11,10,10,15,5,5,6,12,5
"Q76GL9;A0A0F7R5I4",-0.71310205991076,6.67488437000489,0.212013229753018,0.645194010713908,0.999921582971277,"Q76GL9","Amino acid transporter","Slc1a4","tr|Q76GL9|Q76GL9_RAT Neutral amino acid transporter ASCT1 OS=Rattus norvegicus OX=10116 GN=Slc1a4 PE=1 SV=1;tr|A0A0F7R5I4|A0A0F7R5I4_RAT Alanine/serine/cysteine/threonine transporter 1 OS=Rattus norvegicus OX=10116 GN=ratASCT1 PE=2 SV=1",55.9,529,"529;529",163.88,181930000,186080000,143380000,153580000,140520000,65972000,52085000,40808000,58120000,38807000,9575000,9793600,7546300,8083100,7395800,3472200,2741300,2147800,3058900,2042500,194350000,179030000,165430000,113470000,140870000,119340000,86641000,103790000,87256000,85376000,7,8,9,14,13,6,8,7,9,7
"Q76IC5",-1.08366100110376,4.71944107348146,0.483353044094635,0.486907438187554,0.999921582971277,"Q76IC5","Pyroglutamyl-peptidase 1","Pgpep1","sp|Q76IC5|PGPI_RAT Pyroglutamyl-peptidase 1 OS=Rattus norvegicus OX=10116 GN=Pgpep1 PE=1 SV=1",22.913,209,"209",12.815,1.34e+08,48275000,46483000,67141000,30513000,17940000,12336000,4701400,4668300,14213000,13400000,4827500,4648300,6714100,3051300,1794000,1233600,470140,466830,1421300,54814000,39212000,46851000,42527000,40175000,36852000,28272000,0,0,39305000,11,4,7,5,5,3,2,3,0,3
"Q793F9;F7F1Y3;Q6IRG3",0.201725176287044,4.84451785062275,0.0171237397535255,0.895887871012904,0.999921582971277,"Q793F9","Vacuolar protein sorting-associated protein 4A","Vps4a","sp|Q793F9|VPS4A_RAT Vacuolar protein sorting-associated protein 4A OS=Rattus norvegicus OX=10116 GN=Vps4a PE=1 SV=1;tr|F7F1Y3|F7F1Y3_RAT Vacuolar protein sorting-associated protein 4A OS=Rattus norvegicus OX=10116 GN=Vps4a PE=1 SV=1;tr|Q6IRG3|Q6IRG3_RAT Vp",48.906,437,"437;510;447",19.212,49508000,57615000,37246000,19275000,34053000,31762000,26802000,29710000,28242000,17847000,1904100,2216000,1432500,741350,1309700,1221600,1030800,1142700,1086200,686420,34474000,31120000,35383000,33430000,32541000,28970000,36314000,42375000,46959000,37219000,5,8,8,3,7,7,6,5,4,4
"Q794E4",0.0643497951446986,10.0704965597098,0.00174377410789268,0.966691201293149,0.999921582971277,"Q794E4","Heterogeneous nuclear ribonucleoprotein F;Heterogeneous nuclear ribonucleoprotein F, N-terminally processed","Hnrnpf","sp|Q794E4|HNRPF_RAT Heterogeneous nuclear ribonucleoprotein F OS=Rattus norvegicus OX=10116 GN=Hnrnpf PE=1 SV=3",45.729,415,"415",323.31,1775200000,2.157e+09,1839400000,1313500000,1328100000,911210000,958760000,876540000,774060000,578600000,118350000,143800000,122630000,87565000,88541000,60747000,63918000,58436000,51604000,38574000,1198100000,1318900000,1287800000,1357900000,1405600000,1263900000,1.334e+09,1465100000,1383500000,1406200000,62,104,90,57,52,62,49,49,41,57
"Q794F9;A0A0H2UHQ0",-0.535059200812703,10.2342961060248,0.119884241753657,0.729160072597301,0.999921582971277,"Q794F9","4F2 cell-surface antigen heavy chain","Slc3a2","sp|Q794F9|4F2_RAT 4F2 cell-surface antigen heavy chain OS=Rattus norvegicus OX=10116 GN=Slc3a2 PE=1 SV=1;tr|A0A0H2UHQ0|A0A0H2UHQ0_RAT 4F2 cell-surface antigen heavy chain OS=Rattus norvegicus OX=10116 GN=Slc3a2 PE=1 SV=1",58.071,527,"527;566",323.31,1707100000,2076800000,1842700000,1781500000,1.471e+09,930270000,693970000,591160000,620130000,410310000,71127000,86535000,76781000,74229000,61293000,38761000,28916000,24632000,25839000,17096000,1560300000,1767200000,1841100000,1806600000,1931200000,1197400000,1122600000,1254700000,1297100000,1260200000,46,59,50,63,56,33,28,28,40,30
"Q7M0E3;D4A315",-0.0621592175061518,9.03831071400991,0.00162708174965442,0.96782437519426,0.999921582971277,"Q7M0E3","Destrin","Dstn;LOC680058","sp|Q7M0E3|DEST_RAT Destrin OS=Rattus norvegicus OX=10116 GN=Dstn PE=1 SV=3;tr|D4A315|D4A315_RAT ADF-H domain-containing protein OS=Rattus norvegicus OX=10116 PE=3 SV=2",18.533,165,"165;165;58",209.05,1090300000,958840000,888130000,662300000,573880000,629120000,572060000,440050000,472670000,360690000,99116000,87167000,80739000,60209000,52171000,57192000,52005000,40004000,42970000,32790000,669950000,650630000,738080000,653540000,643390000,698640000,633780000,590200000,599130000,682740000,41,36,42,30,27,31,31,25,23,28
"Q7M0E7",0.00224423458372408,1.91458380890879,2.12113386055535e-06,0.998837952324254,0.999921582971277,"Q7M0E7","39S ribosomal protein L14, mitochondrial","Mrpl14","sp|Q7M0E7|RM14_RAT 39S ribosomal protein L14, mitochondrial OS=Rattus norvegicus OX=10116 GN=Mrpl14 PE=1 SV=2",15.912,145,"145",8.7507,21409000,6474300,11553000,0,5465700,9069000,9423300,0,0,0,2378700,719370,1283700,0,607300,1007700,1047000,0,0,0,10689000,0,12835000,0,0,11984000,11500000,0,0,0,5,0,2,0,3,2,2,0,0,0
"Q7TMC7;A0A0G2QC06;Q7TP24",1.65113750126334,11.0906372326993,1.09046714338988,0.296367728184001,0.999921582971277,"Q7TMC7",NA,"Tf;Srprb","tr|Q7TMC7|Q7TMC7_RAT Ab2-417 OS=Rattus norvegicus OX=10116 PE=2 SV=1;tr|A0A0G2QC06|A0A0G2QC06_RAT Serotransferrin OS=Rattus norvegicus OX=10116 GN=Tf PE=1 SV=1;tr|Q7TP24|Q7TP24_RAT Ba1-667 OS=Rattus norvegicus OX=10116 PE=2 SV=1",107.41,979,"979;979;980;269",323.31,1267500000,1413900000,665110000,1508800000,843230000,3324300000,2228100000,2717500000,2725600000,1792400000,22634000,25248000,11877000,26943000,15058000,59363000,39787000,48527000,48672000,32007000,1355400000,1344100000,965050000,1610700000,1302100000,5322800000,3742600000,4.086e+09,3259600000,4181200000,29,27,20,27,25,123,109,109,111,116
"Q7TP32;A0A0G2K5T6;Q5RJK9",-1.11985600983806,2.42514503375614,0.515400636901958,0.472810261167873,0.999921582971277,"Q7TP32",NA,"Polr1c","tr|Q7TP32|Q7TP32_RAT Ac2-127 OS=Rattus norvegicus OX=10116 PE=2 SV=1;tr|A0A0G2K5T6|A0A0G2K5T6_RAT RNA polymerase I and III subunit C OS=Rattus norvegicus OX=10116 GN=Polr1c PE=1 SV=1;tr|Q5RJK9|Q5RJK9_RAT Polymerase (RNA) I polypeptide C OS=Rattus norvegicu",29.295,260,"260;260;346",5.2676,15518000,22020000,0,10352000,11807000,9421600,7798700,7397400,7013900,4370700,1551800,2202000,0,1035200,1180700,942160,779870,739740,701390,437070,10822000,10354000,0,12143000,12603000,10721000,10349000,0,0,0,2,3,0,2,2,2,2,0,0,2
"Q7TP61;Q5XI22;F1LS48;A0A0G2JUB4;D3ZKB6;A0A096MJY8",0.308779756342076,9.24239925520365,0.0400776569974049,0.841328821683379,0.999921582971277,"Q7TP61","Acetyl-CoA acetyltransferase, cytosolic","Acat2;RGD1562948","tr|Q7TP61|Q7TP61_RAT Ab2-076 OS=Rattus norvegicus OX=10116 PE=2 SV=1;sp|Q5XI22|THIC_RAT Acetyl-CoA acetyltransferase, cytosolic OS=Rattus norvegicus OX=10116 GN=Acat2 PE=1 SV=1;tr|F1LS48|F1LS48_RAT Acetyl-CoA acetyltransferase, cytosolic OS=Rattus norvegic",103.31,963,"963;397;397;399;397;397",175.22,1007900000,1199100000,581340000,806530000,793560000,816960000,824900000,474480000,530310000,475120000,27240000,32409000,15712000,21798000,21448000,22080000,22294000,12824000,14333000,12841000,616980000,750750000,643670000,676540000,693130000,886010000,860030000,825180000,810990000,795570000,33,35,24,20,27,30,43,27,19,29
"Q7TP91;D4A1D8",0.641160909297076,6.24197774075792,0.17172118980628,0.678586640275672,0.999921582971277,"Q7TP91",NA,"Surf4","tr|Q7TP91|Q7TP91_RAT Ab1-205 OS=Rattus norvegicus OX=10116 GN=Surf4 PE=1 SV=1;tr|D4A1D8|D4A1D8_RAT Surfeit 4 OS=Rattus norvegicus OX=10116 GN=Surf4 PE=1 SV=1",83.262,733,"733;269;306",110.8,79211000,55825000,86869000,77427000,116150000,127130000,45442000,86998000,35627000,42435000,2555200,1800800,2802200,2497600,3746700,4100900,1465900,2806400,1149300,1368900,74459000,74695000,75656000,77852000,66765000,127880000,123250000,100610000,102560000,120200000,7,7,11,9,15,15,8,7,10,7
"Q7TPB1",-0.0521655979287761,10.2237261005664,0.0011459788631471,0.972994922820565,0.999921582971277,"Q7TPB1","T-complex protein 1 subunit delta","Cct4","sp|Q7TPB1|TCPD_RAT T-complex protein 1 subunit delta OS=Rattus norvegicus OX=10116 GN=Cct4 PE=1 SV=3",58.099,539,"539",323.31,1418500000,1895300000,1659100000,1375900000,1279200000,1172500000,1047500000,866800000,1070100000,727080000,42986000,57432000,50275000,41693000,38764000,35530000,31744000,26267000,32428000,22033000,1996100000,1575200000,1.626e+09,1208800000,1198900000,1591200000,1.543e+09,1479300000,1372600000,1.333e+09,42,65,65,63,62,64,60,52,59,62
"Q7TPI7;Q4QR85",0.0218231293722616,5.57946360845287,0.000200568071593004,0.988700572406989,0.999921582971277,"Q7TPI7","Methylosome protein 50","LOC100911453;Wdr77","tr|Q7TPI7|Q7TPI7_RAT Ac2-269 OS=Rattus norvegicus OX=10116 GN=LOC100911453 PE=1 SV=1;sp|Q4QR85|MEP50_RAT Methylosome protein 50 OS=Rattus norvegicus OX=10116 GN=Wdr77 PE=1 SV=1",37.728,348,"348;342",89.469,118130000,100590000,59151000,40137000,47962000,60218000,40204000,66807000,34561000,32696000,9844300,8382200,4929200,3344800,3996800,5018100,3350300,5567300,2880100,2724600,55599000,54958000,56459000,61186000,68271000,61190000,62356000,66408000,52749000,57569000,8,8,7,7,5,7,7,9,6,10
"Q7TPI8;Q5XID0",0.858030422422146,3.02773090642454,0.305589571147063,0.580399296206928,0.999921582971277,"Q7TPI8","Protein YIPF5","Yipf5","tr|Q7TPI8|Q7TPI8_RAT Ac2-256 OS=Rattus norvegicus OX=10116 GN=Yipf5 PE=1 SV=1;sp|Q5XID0|YIPF5_RAT Protein YIPF5 OS=Rattus norvegicus OX=10116 GN=Yipf5 PE=2 SV=1",71.834,655,"655;257",6.0058,10538000,9824400,7487700,5266800,5280700,12266000,7439200,5982700,5981000,6292300,478980,446570,340350,239400,240030,557540,338140,271940,271860,286010,11161000,9414400,8166400,0,7533700,15915000,13170000,12905000,10963000,12516000,2,2,2,0,2,4,2,2,2,3
"Q7TPJ5;D4AD37",-0.50552532016296,5.12874924842122,0.107080025181247,0.743493293881163,0.999921582971277,"Q7TPJ5","Inositol monophosphatase 3","LOC100910881;Impad1","tr|Q7TPJ5|Q7TPJ5_RAT Ac2-190 OS=Rattus norvegicus OX=10116 GN=Impad1 PE=1 SV=1;sp|D4AD37|IMPA3_RAT Golgi-resident adenosine 3,5-bisphosphate 3-phosphatase OS=Rattus norvegicus OX=10116 GN=Bpnt2 PE=3 SV=1",60.823,569,"569;356",20.97,101870000,106120000,49604000,72077000,48220000,28002000,32164000,25890000,10082000,6081000,4074900,4244700,1984200,2883100,1928800,1120100,1286500,1035600,403270,243240,54461000,53883000,45616000,52033000,50466000,47664000,49959000,49342000,33950000,0,12,14,8,9,7,5,4,7,3,2
"Q7TPJ6;B4F759;P83871",-0.217069646438618,4.27071189646991,0.0198253493501332,0.88802595303735,0.999921582971277,"Q7TPJ6","PHD finger-like domain-containing protein 5A","Phf5a","tr|Q7TPJ6|Q7TPJ6_RAT Ac2-246 OS=Rattus norvegicus OX=10116 GN=Phf5a PE=1 SV=1;tr|B4F759|B4F759_RAT PHD finger protein 5A OS=Rattus norvegicus OX=10116 GN=Phf5a PE=2 SV=1;sp|P83871|PHF5A_RAT PHD finger-like domain-containing protein 5A OS=Rattus norvegicus",11.488,102,"102;110;110",17.508,40765000,39678000,33949000,23427000,32830000,29874000,13403000,8497900,11639000,14739000,5095700,4959800,4243600,2928400,4103700,3734200,1675400,1062200,1454900,1842400,24924000,25032000,30327000,20523000,28896000,28352000,16563000,17101000,22313000,26755000,4,4,4,4,4,4,3,2,2,3
"Q7TQ16",-0.290667236127868,5.85719203273647,0.0355214650199174,0.850507140722931,0.999921582971277,"Q7TQ16","Cytochrome b-c1 complex subunit 8","Uqcrq","sp|Q7TQ16|QCR8_RAT Cytochrome b-c1 complex subunit 8 OS=Rattus norvegicus OX=10116 GN=Uqcrq PE=3 SV=1",9.8492,82,"82",36.474,120540000,107750000,103940000,85894000,73811000,46495000,34819000,47264000,67709000,45885000,24108000,21551000,20789000,17179000,14762000,9299000,6963800,9452800,13542000,9177000,84923000,71252000,90974000,75022000,76322000,58260000,55796000,60607000,68847000,81297000,7,7,6,6,4,5,4,4,5,3
